2024-07-11 23:16:19,680 [ 114273]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TypeEnter$AnonClassConstructorHelper.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,680 [ 114273]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TypeEnter$BasicConstructorHelper.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,682 [ 114275]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TypeEnter$AbstractMembersPhase.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,683 [ 114276]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TypeEnter$AbstractHeaderPhase$Synthesizer.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,683 [ 114276]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TypeEnter$AbstractHeaderPhase.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,683 [ 114276]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TypeEnter$Phase.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,696 [ 114289]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/aarch64/CallArranger$BoxBindingCalculator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,697 [ 114290]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/aarch64/CallArranger$UnboxBindingCalculator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,697 [ 114290]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/aarch64/CallArranger$BindingCalculator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,698 [ 114291]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/aarch64/CallArranger$StorageCalculator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,711 [ 114304]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$UniquePos.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,711 [ 114304]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ArgumentType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,711 [ 114304]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ResolvedConstructorType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,712 [ 114305]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ResolvedMethodType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,712 [ 114305]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ExplicitLambdaType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,713 [ 114306]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$SwitchExpressionType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,713 [ 114306]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/CompileStates$CompileState.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,713 [ 114306]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ConditionalType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,713 [ 114306]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$DeferredAttrContext$StuckNode.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,714 [ 114307]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$DeferredAttrContext.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,714 [ 114307]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ParensType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,714 [ 114307]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/ArgumentAttr$ResolvedMemberType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,715 [ 114308]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$AttributionMode.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,715 [ 114308]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TransLiterals$TransStringTemplate.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,717 [ 114310]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$OverloadStuckPolicy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,717 [ 114310]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$CheckStuckPolicy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,718 [ 114311]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$RecoveryDeferredTypeMap.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,718 [ 114311]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/TransPatterns$ReplaceVar.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,719 [ 114312]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$DeferredTypeMap.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,723 [ 114316]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$DeferredAttrNode.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,724 [ 114317]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$DeferredType$SpeculativeCache$Entry.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,725 [ 114318]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/DeferredAttr$DeferredType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,727 [ 114320]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$LambdaAnalyzerPreprocessor$Frame.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,727 [ 114320]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$LambdaAnalyzerPreprocessor$TranslationContext.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,728 [ 114321]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$LambdaAnalyzerPreprocessor$LambdaTranslationContext.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,729 [ 114322]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$LambdaAnalyzerPreprocessor$ReferenceTranslationContext.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,731 [ 114324]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$KlassInfo.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,731 [ 114324]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$DedupedLambda.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,732 [ 114325]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$L2MSignatureGenerator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,732 [ 114325]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/comp/LambdaToMethod$MemberReferenceToLambda.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,744 [ 114337]   INFO - .compiled.ClassFileStubBuilder - /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/fallback/FFIABI.class: /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/fallback/FFIABI.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,760 [ 114353]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/Binding$Cast.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,772 [ 114365]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/List$AccessibleAWTList$AccessibleAWTListChild.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,791 [ 114384]   INFO - .compiled.ClassFileStubBuilder - /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/CapturableState.class: /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/abi/CapturableState.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,841 [ 114434]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/Component$SingleBufferStrategy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,842 [ 114435]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/Component$FlipSubRegionBufferStrategy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,842 [ 114435]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/Component$BltSubRegionBufferStrategy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,842 [ 114435]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/Component$BltBufferStrategy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,843 [ 114436]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/Component$FlipBufferStrategy.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,862 [ 114455]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.desktop/java/awt/EventQueue$FwSecondaryLoopWrapper.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,869 [ 114462]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/x/XPageTable$XPagesFilteredIterator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,874 [ 114467]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/x/XForwarding$XForwardEntryIterator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,879 [ 114472]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/layout/AbstractGroupLayout$Kind.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,891 [ 114484]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/foreign/LayoutPath$PathElementImpl$PathKind.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,916 [ 114509]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/g1/G1HeapRegionTable$HeapRegionIterator.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,963 [ 114556]   INFO - .compiled.ClassFileStubBuilder - /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/GCName.class: /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/GCName.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,965 [ 114558]   INFO - .compiled.ClassFileStubBuilder - /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/GCWhen.class: /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/GCWhen.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,966 [ 114559]   INFO - .compiled.ClassFileStubBuilder - /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/GCCause.class: /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/GCCause.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,980 [ 114573]   INFO - .compiled.ClassFileStubBuilder - /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/G1HeapRegionType.class: /Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/shared/G1HeapRegionType.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:19,992 [ 114585]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/java.base/jdk/internal/reflect/ConstantPool$Tag.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,001 [ 114594]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/gc/parallel/ParallelScavengeHeap$LiveRegionProviderImpl.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,081 [ 114674]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/JRTIndex$Entry.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,084 [ 114677]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/Locations$SimpleLocationHandler.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,085 [ 114678]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/Locations$OutputLocationHandler.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,088 [ 114681]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/JavacFileManager$DirectoryContainer.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,088 [ 114681]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/Locations$ModulePathLocationHandler.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,089 [ 114682]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/JavacFileManager$ArchiveContainer.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,091 [ 114684]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/file/Locations$ModuleLocationHandler.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,104 [ 114697]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/ui/tree/OopTreeNodeAdapter$Fetcher.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,109 [ 114702]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.hotspot.agent/sun/jvm/hotspot/ui/tree/MetadataTreeNodeAdapter$Fetcher.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,114 [ 114707]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/main/Main$Result.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
2024-07-11 23:16:20,118 [ 114711]   INFO - .psi.impl.compiled.ClsFileImpl - jrt:///Library/Java/JavaVirtualMachines/jdk-21.jdk/Contents/Home!/jdk.compiler/com/sun/tools/javac/main/Option$HiddenGroup.class: Argument for @NotNull parameter 'identifier' of com/intellij/psi/impl/compiled/ClsParsingUtil.isJavaIdentifier must not be null 
